"index","painting index","image source","title","season","episode","number of colors","youtube source","colors","color hex","black gesso","bright red","burnt umber","cadmium yellow","dark sienna","indian red","indian yellow","liquid black","liquid clear","midnight black","phthalo blue","phthalo green","prussian blue","sap green","titanium white","van dyke brown","yellow ochre","alizarin crimson"
"366","374","https://www.twoinchbrush.com/images/painting374.png","autumn oval","29","2","10","https://www.youtube.com/embed/2xnidinwot0","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","0","0","0","1","1","1","1","1"
"367","375","https://www.twoinchbrush.com/images/painting375.png","seasonal progression","29","3","13","https://www.youtube.com/embed/t2g5wamfq-g","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#102e3c', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1"
"368","376","https://www.twoinchbrush.com/images/painting376.png","light at the summit","29","4","14","https://www.youtube.com/embed/hods-g8p1ke","['alizarin crimson', 'black gesso', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'liquid clear', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#ffffff', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","1","0","1","1","0","1","0","1","1","1","0","1","1","1","1","1","1"
"369","377","https://www.twoinchbrush.com/images/painting377.png","countryside barn","29","5","12","https://www.youtube.com/embed/g7etn7qmeo4","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1"
"370","378","https://www.twoinchbrush.com/images/painting378.png","mountain lake falls","29","6","9","https://www.youtube.com/embed/dnep3hohsdi","['alizarin crimson', 'cadmium yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown']","['#4e1500', '#ffec00', '#000000', '#0c0040', '#102e3c', '#021e44', '#0a3410', '#ffffff', '#221b15']","0","0","0","1","0","0","0","0","0","1","1","1","1","1","1","1","0","1"
"371","379","https://www.twoinchbrush.com/images/painting379.png","cypress creek","29","7","11","https://www.youtube.com/embed/tnb2cxkkuwm","['alizarin crimson', 'black gesso', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","1","0","1","1","0","1","0","0","1","0","0","0","1","1","1","1","1"
"372","380","https://www.twoinchbrush.com/images/painting380.png","trapper's cabin","29","8","12","https://www.youtube.com/embed/chhckmp0rg8","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1"
"373","381","https://www.twoinchbrush.com/images/painting381.png","storm on the horizon","29","9","9","https://www.youtube.com/embed/pa_2pauhbaq","['alizarin crimson', 'bright red', 'dark sienna', 'midnight black\r\n\r\n', 'phthalo blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#5f2e1f', '#000000', '#0c0040', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","0","1","0","0","0","0","1","1","0","0","1","1","1","1","1"
"374","382","https://www.twoinchbrush.com/images/painting382.png","pot o' posies","29","10","6","https://www.youtube.com/embed/2zv_s_uvovq","['alizarin crimson', 'black gesso', 'bright red', 'midnight black\r\n\r\n', 'prussian blue', 'sap green']","['#4e1500', '#000000', '#db0000', '#000000', '#021e44', '#0a3410']","1","1","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1"
"375","383","https://www.twoinchbrush.com/images/painting383.png","a perfect winter day","29","11","7","https://www.youtube.com/embed/io4fwhacpes","['alizarin crimson', 'dark sienna', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'titanium white', 'van dyke brown']","['#4e1500', '#5f2e1f', '#000000', '#0c0040', '#021e44', '#ffffff', '#221b15']","0","0","0","0","1","0","0","0","0","1","1","0","1","0","1","1","0","1"
"376","384","https://www.twoinchbrush.com/images/painting384.png","aurora's dance","29","12","9","https://www.youtube.com/embed/irmsb9vf7gm","['alizarin crimson', 'dark sienna', 'liquid clear', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'prussian blue', 'titanium white', 'van dyke brown']","['#4e1500', '#5f2e1f', '#ffffff', '#000000', '#0c0040', '#102e3c', '#021e44', '#ffffff', '#221b15']","0","0","0","0","1","0","0","0","1","1","1","1","1","0","1","1","0","1"
"377","385","https://www.twoinchbrush.com/images/painting385.png","woodman's retreat","29","13","12","https://www.youtube.com/embed/odrv0dfqcns","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1"
"378","386","https://www.twoinchbrush.com/images/painting386.png","babbling brook","30","1","12","https://www.youtube.com/embed/zhuds0weakk","['alizarin crimson', 'black gesso', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","1","0","1","1","0","1","0","0","1","1","0","0","1","1","1","1","1"
"379","387","https://www.twoinchbrush.com/images/painting387.png","woodgrain view","30","2","13","https://www.youtube.com/embed/fcx1yuusf3o","['alizarin crimson', 'black gesso', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'liquid clear', 'midnight black\r\n\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#ffffff', '#000000', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","1","0","1","1","0","1","0","1","1","0","0","1","1","1","1","1","1"
"380","388","https://www.twoinchbrush.com/images/painting388.png","winter's peace","30","3","10","https://www.youtube.com/embed/xzv3iiwi1wo","['alizarin crimson', 'bright red', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#ffffff', '#221b15', '#c79b00']","0","1","0","0","1","0","1","0","0","1","1","0","1","0","1","1","1","1"
"381","389","https://www.twoinchbrush.com/images/painting389.png","wilderness trail","30","4","13","https://www.youtube.com/embed/vgsw_6bcuku","['alizarin crimson', 'black gesso', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'liquid clear', 'midnight black\r\n\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#ffffff', '#000000', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","1","0","1","1","0","1","0","1","1","0","0","1","1","1","1","1","1"
"382","390","https://www.twoinchbrush.com/images/painting390.png","a copper winter","30","5","13","https://www.youtube.com/embed/bsjee-ond7w","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'liquid clear', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#ffffff', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","1","1","1","0","1","1","1","1","1","1"
"383","391","https://www.twoinchbrush.com/images/painting391.png","misty foothills","30","6","10","https://www.youtube.com/embed/lez4uvl7poe","['alizarin crimson', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","0","0","1","1","0","1","0","0","1","0","0","1","1","1","1","1","1"
"384","392","https://www.twoinchbrush.com/images/painting392.png","through the window","30","7","7","https://www.youtube.com/embed/srn4a9rvxj0","['alizarin crimson', 'dark sienna', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'titanium white', 'van dyke brown']","['#4e1500', '#5f2e1f', '#000000', '#0c0040', '#021e44', '#ffffff', '#221b15']","0","0","0","0","1","0","0","0","0","1","1","0","1","0","1","1","0","1"
"385","393","https://www.twoinchbrush.com/images/painting393.png","home in the valley","30","8","13","https://www.youtube.com/embed/enutoy-nszk","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#102e3c', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1"
"386","394","https://www.twoinchbrush.com/images/painting394.png","mountains of grace","30","9","11","https://www.youtube.com/embed/nxlu_q0sr7c","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","0","0","0","1","1","0","1","1","1","1","1","1"
"387","395","https://www.twoinchbrush.com/images/painting395.png","seaside harmony","30","10","12","https://www.youtube.com/embed/cy6sgfs209e","['alizarin crimson', 'black gesso', 'cadmium yellow', 'dark sienna', 'indian yellow', 'liquid clear', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown']","['#4e1500', '#000000', '#ffec00', '#5f2e1f', '#ffb800', '#ffffff', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15']","1","0","0","1","1","0","1","0","1","1","1","0","1","1","1","1","0","1"
"388","396","https://www.twoinchbrush.com/images/painting396.png","a cold spring day","30","11","13","https://www.youtube.com/embed/jq8bibpw7dq","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#102e3c', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1"
"389","397","https://www.twoinchbrush.com/images/painting397.png","evening's glow","30","12","10","https://www.youtube.com/embed/etekgoi6svg","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","0","0","0","1","1","1","1","1"
"390","398","https://www.twoinchbrush.com/images/painting398.png","blue ridge falls","30","13","12","https://www.youtube.com/embed/fz0yjqthw84","['alizarin crimson', 'black gesso', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","0","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1"
"391","399","https://www.twoinchbrush.com/images/painting399.png","reflections of calm","31","1","12","https://www.youtube.com/embed/kjfb6rh3z2a","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","1"
"392","400","https://www.twoinchbrush.com/images/painting400.png","before the snowfall","31","2","7","https://www.youtube.com/embed/_mdmhqiol1y","['alizarin crimson', 'dark sienna', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'titanium white', 'van dyke brown']","['#4e1500', '#5f2e1f', '#000000', '#0c0040', '#021e44', '#ffffff', '#221b15']","0","0","0","0","1","0","0","0","0","1","1","0","1","0","1","1","0","1"
"393","401","https://www.twoinchbrush.com/images/painting401.png","winding stream","31","3","13","https://www.youtube.com/embed/qdwd4pmyyuo","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'liquid black', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","1","0","1","1","0","1","1","1","1","1","1"
"394","402","https://www.twoinchbrush.com/images/painting402.png","tranquility cove","31","4","11","https://www.youtube.com/embed/7t6ue0pecne","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","0","1","1","1","1","1"
"395","403","https://www.twoinchbrush.com/images/painting403.png","cabin in the hollow","31","5","7","https://www.youtube.com/embed/kylm2zjnnwy","['alizarin crimson', 'dark sienna', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'titanium white', 'van dyke brown']","['#4e1500', '#5f2e1f', '#000000', '#0c0040', '#021e44', '#ffffff', '#221b15']","0","0","0","0","1","0","0","0","0","1","1","0","1","0","1","1","0","1"
"396","404","https://www.twoinchbrush.com/images/painting404.png","view from clear creek","31","6","13","https://www.youtube.com/embed/tlx1bms8wbe","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#102e3c', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","1","1","1","1","1","1","1"
"397","405","https://www.twoinchbrush.com/images/painting405.png","bridge to autumn","31","7","11","https://www.youtube.com/embed/reencth7myi","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","0","0","1","1","1","1","1","1"
"398","406","https://www.twoinchbrush.com/images/painting406.png","trail's end","31","8","10","https://www.youtube.com/embed/xwqrp-wilgc","['alizarin crimson', 'black gesso', 'dark sienna', 'liquid clear', 'midnight black\r\n\r\n', 'phthalo blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#5f2e1f', '#ffffff', '#000000', '#0c0040', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","0","0","0","1","0","0","0","1","1","1","0","0","1","1","1","1","1"
"399","407","https://www.twoinchbrush.com/images/painting407.png","evergreen valley","31","9","14","https://www.youtube.com/embed/meu0stnfkxi","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'liquid black', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#000000', '#0c0040', '#102e3c', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1"
